Postal Code,Date,Sentiment,Year
80204,22/11/2024,Negative,2024
80221,22/11/2024,Neutral,2024
80016,22/11/2024,Positive,2024
80014,22/11/2024,Neutral,2024
80204,22/11/2024,Positive,2024
80221,22/11/2024,Negative,2024
80221,22/11/2024,Positive,2024
80014,21/11/2024,Positive,2024
80211,21/11/2024,Positive,2024
80219,21/11/2024,Neutral,2024
80238,21/11/2024,Neutral,2024
80211,21/11/2024,Positive,2024
80211,21/11/2024,Negative,2024
80016,21/11/2024,Neutral,2024
80120,21/11/2024,Negative,2024
80120,21/11/2024,Positive,2024
80221,21/11/2024,Positive,2024
80221,21/11/2024,Positive,2024
80014,21/11/2024,Positive,2024
80234,21/11/2024,Positive,2024
80016,21/11/2024,Positive,2024
80204,21/11/2024,Positive,2024
80221,21/11/2024,Positive,2024
80219,21/11/2024,Negative,2024
80238,21/11/2024,Positive,2024
80002,21/11/2024,Positive,2024
80002,20/11/2024,Positive,2024
80238,20/11/2024,Neutral,2024
80016,20/11/2024,Positive,2024
80002,20/11/2024,Negative,2024
80002,20/11/2024,Positive,2024
80219,20/11/2024,Positive,2024
80219,20/11/2024,Neutral,2024
80016,20/11/2024,Neutral,2024
80238,20/11/2024,Positive,2024
80014,20/11/2024,Neutral,2024
80120,20/11/2024,Neutral,2024
80016,20/11/2024,Positive,2024
80204,20/11/2024,Positive,2024
80211,20/11/2024,Positive,2024
80016,20/11/2024,Positive,2024
80002,20/11/2024,Negative,2024
80120,20/11/2024,Positive,2024
80234,20/11/2024,Neutral,2024
80238,20/11/2024,Neutral,2024
80234,20/11/2024,Positive,2024
80219,20/11/2024,Positive,2024
80014,20/11/2024,Neutral,2024
80016,20/11/2024,Neutral,2024
80002,20/11/2024,Neutral,2024
80219,20/11/2024,Positive,2024
80234,20/11/2024,Positive,2024
80221,20/11/2024,Neutral,2024
80204,19/11/2024,Negative,2024
80120,19/11/2024,Neutral,2024
80002,19/11/2024,Positive,2024
80204,19/11/2024,Neutral,2024
80120,19/11/2024,Positive,2024
80016,19/11/2024,Positive,2024
80234,19/11/2024,Positive,2024
80016,19/11/2024,Neutral,2024
80211,19/11/2024,Positive,2024
80016,19/11/2024,Negative,2024
80234,19/11/2024,Negative,2024
80219,19/11/2024,Positive,2024
80219,19/11/2024,Positive,2024
80221,19/11/2024,Positive,2024
80234,19/11/2024,Positive,2024
80120,19/11/2024,Positive,2024
80219,19/11/2024,Positive,2024
80211,19/11/2024,Neutral,2024
80014,19/11/2024,Positive,2024
80238,19/11/2024,Positive,2024
80016,19/11/2024,Neutral,2024
80219,18/11/2024,Neutral,2024
80120,18/11/2024,Positive,2024
80234,18/11/2024,Positive,2024
80219,18/11/2024,Positive,2024
80002,18/11/2024,Neutral,2024
80211,18/11/2024,Negative,2024
80014,18/11/2024,Positive,2024
80014,18/11/2024,Neutral,2024
80120,18/11/2024,Positive,2024
80219,18/11/2024,Positive,2024
80234,18/11/2024,Neutral,2024
80204,18/11/2024,Positive,2024
80234,18/11/2024,Negative,2024
80120,18/11/2024,Positive,2024
80211,18/11/2024,Negative,2024
80014,18/11/2024,Positive,2024
80219,18/11/2024,Negative,2024
80219,18/11/2024,Neutral,2024
80016,17/11/2024,Positive,2024
80016,17/11/2024,Positive,2024
80014,17/11/2024,Neutral,2024
80219,17/11/2024,Positive,2024
80211,17/11/2024,Neutral,2024
80016,17/11/2024,Positive,2024
80016,17/11/2024,Negative,2024
80014,17/11/2024,Positive,2024
80002,17/11/2024,Positive,2024
80234,17/11/2024,Positive,2024
80002,17/11/2024,Positive,2024
80221,17/11/2024,Positive,2024
80002,17/11/2024,Negative,2024
80014,17/11/2024,Negative,2024
80120,17/11/2024,Negative,2024
80234,17/11/2024,Positive,2024
80238,17/11/2024,Positive,2024
80238,17/11/2024,Negative,2024
80219,17/11/2024,Negative,2024
80221,17/11/2024,Positive,2024
80014,17/11/2024,Negative,2024
80014,17/11/2024,Negative,2024
80221,17/11/2024,Positive,2024
80204,17/11/2024,Negative,2024
80221,17/11/2024,Positive,2024
80016,17/11/2024,Neutral,2024
80221,16/11/2024,Neutral,2024
80014,16/11/2024,Negative,2024
80120,16/11/2024,Positive,2024
80211,16/11/2024,Positive,2024
80204,16/11/2024,Positive,2024
80221,16/11/2024,Positive,2024
80014,16/11/2024,Positive,2024
80120,16/11/2024,Negative,2024
80016,16/11/2024,Negative,2024
80211,16/11/2024,Positive,2024
80219,16/11/2024,Neutral,2024
80234,16/11/2024,Positive,2024
80002,16/11/2024,Negative,2024
80204,16/11/2024,Positive,2024
80211,16/11/2024,Positive,2024
80211,16/11/2024,Neutral,2024
80238,16/11/2024,Positive,2024
80211,16/11/2024,Positive,2024
80234,16/11/2024,Neutral,2024
80219,16/11/2024,Neutral,2024
80014,16/11/2024,Neutral,2024
80238,15/11/2024,Positive,2024
80211,15/11/2024,Positive,2024
80238,15/11/2024,Negative,2024
80120,15/11/2024,Positive,2024
80120,15/11/2024,Positive,2024
80120,15/11/2024,Positive,2024
80234,15/11/2024,Positive,2024
80002,15/11/2024,Neutral,2024
80120,15/11/2024,Positive,2024
80238,15/11/2024,Neutral,2024
80002,15/11/2024,Positive,2024
80211,15/11/2024,Neutral,2024
80219,15/11/2024,Neutral,2024
80234,15/11/2024,Positive,2024
80120,15/11/2024,Neutral,2024
80219,15/11/2024,Positive,2024
80120,15/11/2024,Positive,2024
80120,15/11/2024,Positive,2024
80014,14/11/2024,Positive,2024
80238,14/11/2024,Negative,2024
80016,14/11/2024,Positive,2024
80002,14/11/2024,Positive,2024
80234,14/11/2024,Neutral,2024
80211,14/11/2024,Negative,2024
80211,14/11/2024,Positive,2024
80234,14/11/2024,Neutral,2024
80014,14/11/2024,Neutral,2024
80016,14/11/2024,Neutral,2024
80120,14/11/2024,Neutral,2024
80014,14/11/2024,Neutral,2024
80211,14/11/2024,Positive,2024
80221,14/11/2024,Positive,2024
80014,14/11/2024,Positive,2024
80238,14/11/2024,Positive,2024
80211,14/11/2024,Negative,2024
80219,14/11/2024,Neutral,2024
80234,13/11/2024,Positive,2024
80120,13/11/2024,Positive,2024
80238,13/11/2024,Positive,2024
80234,13/11/2024,Positive,2024
80002,13/11/2024,Positive,2024
80238,13/11/2024,Neutral,2024
80204,13/11/2024,Negative,2024
80211,13/11/2024,Negative,2024
80234,13/11/2024,Positive,2024
80234,13/11/2024,Neutral,2024
80016,13/11/2024,Positive,2024
80211,13/11/2024,Positive,2024
80016,13/11/2024,Positive,2024
80016,13/11/2024,Positive,2024
80204,13/11/2024,Neutral,2024
80014,13/11/2024,Positive,2024
80016,13/11/2024,Neutral,2024
80221,13/11/2024,Neutral,2024
80211,13/11/2024,Positive,2024
80002,12/11/2024,Negative,2024
80016,12/11/2024,Positive,2024
80002,12/11/2024,Negative,2024
80002,12/11/2024,Neutral,2024
80234,12/11/2024,Negative,2024
80204,12/11/2024,Negative,2024
80221,12/11/2024,Negative,2024
80204,12/11/2024,Positive,2024
80014,12/11/2024,Negative,2024
80211,12/11/2024,Positive,2024
80016,12/11/2024,Positive,2024
80014,12/11/2024,Positive,2024
80002,12/11/2024,Positive,2024
80234,12/11/2024,Neutral,2024
80211,12/11/2024,Positive,2024
80002,12/11/2024,Positive,2024
80221,12/11/2024,Positive,2024
80204,12/11/2024,Positive,2024
80014,12/11/2024,Neutral,2024
80219,12/11/2024,Negative,2024
80002,12/11/2024,Positive,2024
80016,12/11/2024,Positive,2024
80120,11/11/2024,Positive,2024
80016,11/11/2024,Negative,2024
80238,11/11/2024,Positive,2024
80016,11/11/2024,Neutral,2024
80002,11/11/2024,Positive,2024
80221,11/11/2024,Positive,2024
80211,11/11/2024,Positive,2024
80211,11/11/2024,Positive,2024
80014,11/11/2024,Positive,2024
80234,11/11/2024,Positive,2024
80014,11/11/2024,Negative,2024
80219,11/11/2024,Neutral,2024
80219,11/11/2024,Positive,2024
80002,11/11/2024,Neutral,2024
80221,11/11/2024,Negative,2024
80016,11/11/2024,Positive,2024
80204,11/11/2024,Negative,2024
80211,11/11/2024,Negative,2024
80221,10/11/2024,Positive,2024
80234,10/11/2024,Neutral,2024
80204,10/11/2024,Neutral,2024
80204,10/11/2024,Positive,2024
80238,10/11/2024,Negative,2024
80014,10/11/2024,Positive,2024
80014,10/11/2024,Positive,2024
80014,10/11/2024,Positive,2024
80014,10/11/2024,Positive,2024
80219,10/11/2024,Positive,2024
80002,10/11/2024,Positive,2024
80002,10/11/2024,Neutral,2024
80238,10/11/2024,Neutral,2024
80221,10/11/2024,Negative,2024
80002,10/11/2024,Positive,2024
80120,9/11/2024,Positive,2024
80234,9/11/2024,Neutral,2024
80219,9/11/2024,Positive,2024
80219,9/11/2024,Positive,2024
80204,9/11/2024,Neutral,2024
80234,9/11/2024,Neutral,2024
80238,9/11/2024,Positive,2024
80221,9/11/2024,Neutral,2024
80219,9/11/2024,Neutral,2024
80016,9/11/2024,Positive,2024
80211,9/11/2024,Neutral,2024
80002,9/11/2024,Positive,2024
80234,8/11/2024,Negative,2024
80002,8/11/2024,Neutral,2024
80002,8/11/2024,Negative,2024
80211,8/11/2024,Positive,2024
80238,8/11/2024,Negative,2024
80211,8/11/2024,Positive,2024
80221,8/11/2024,Positive,2024
80204,8/11/2024,Positive,2024
80002,8/11/2024,Negative,2024
80234,8/11/2024,Neutral,2024
80238,8/11/2024,Positive,2024
80238,8/11/2024,Positive,2024
80204,8/11/2024,Neutral,2024
80219,8/11/2024,Neutral,2024
80120,8/11/2024,Positive,2024
80204,8/11/2024,Neutral,2024
80221,8/11/2024,Positive,2024
80016,8/11/2024,Positive,2024
80234,8/11/2024,Positive,2024
80211,8/11/2024,Neutral,2024
80219,8/11/2024,Positive,2024
80219,8/11/2024,Negative,2024
80014,7/11/2024,Positive,2024
80234,7/11/2024,Negative,2024
80221,7/11/2024,Positive,2024
80234,7/11/2024,Neutral,2024
80120,7/11/2024,Positive,2024
80120,7/11/2024,Positive,2024
80234,7/11/2024,Positive,2024
80002,7/11/2024,Neutral,2024
80204,7/11/2024,Negative,2024
80219,7/11/2024,Positive,2024
80120,7/11/2024,Neutral,2024
80204,7/11/2024,Positive,2024
80016,7/11/2024,Neutral,2024
80211,7/11/2024,Positive,2024
80002,7/11/2024,Positive,2024
80014,7/11/2024,Positive,2024
80016,7/11/2024,Negative,2024
80234,7/11/2024,Neutral,2024
80211,7/11/2024,Positive,2024
80002,7/11/2024,Negative,2024
80221,7/11/2024,Neutral,2024
80238,6/11/2024,Negative,2024
80014,6/11/2024,Negative,2024
80238,6/11/2024,Neutral,2024
80016,6/11/2024,Neutral,2024
80016,6/11/2024,Positive,2024
80002,6/11/2024,Positive,2024
80234,6/11/2024,Positive,2024
80234,6/11/2024,Neutral,2024
80221,6/11/2024,Positive,2024
80204,6/11/2024,Neutral,2024
80221,6/11/2024,Positive,2024
80221,6/11/2024,Positive,2024
80211,6/11/2024,Positive,2024
80234,6/11/2024,Positive,2024
80221,6/11/2024,Positive,2024
80219,6/11/2024,Neutral,2024
80221,6/11/2024,Positive,2024
80120,6/11/2024,Neutral,2024
80016,6/11/2024,Neutral,2024
80234,6/11/2024,Positive,2024
80238,6/11/2024,Positive,2024
80204,6/11/2024,Negative,2024
80120,5/11/2024,Positive,2024
80120,5/11/2024,Positive,2024
80221,5/11/2024,Positive,2024
80221,5/11/2024,Neutral,2024
80234,5/11/2024,Positive,2024
80234,5/11/2024,Neutral,2024
80204,5/11/2024,Neutral,2024
80211,5/11/2024,Positive,2024
80014,5/11/2024,Positive,2024
80002,5/11/2024,Positive,2024
80221,5/11/2024,Neutral,2024
80120,5/11/2024,Negative,2024
80219,5/11/2024,Positive,2024
80211,5/11/2024,Positive,2024
80211,5/11/2024,Positive,2024
80120,4/11/2024,Negative,2024
80002,4/11/2024,Negative,2024
80204,4/11/2024,Negative,2024
80016,4/11/2024,Negative,2024
80238,4/11/2024,Positive,2024
80014,4/11/2024,Positive,2024
80219,4/11/2024,Neutral,2024
80211,4/11/2024,Neutral,2024
80014,4/11/2024,Positive,2024
80204,4/11/2024,Positive,2024
80014,4/11/2024,Positive,2024
80238,4/11/2024,Negative,2024
80238,4/11/2024,Neutral,2024
80221,4/11/2024,Positive,2024
80219,4/11/2024,Negative,2024
80211,4/11/2024,Positive,2024
80238,4/11/2024,Positive,2024
80120,4/11/2024,Positive,2024
80211,4/11/2024,Positive,2024
80016,3/11/2024,Positive,2024
80219,3/11/2024,Positive,2024
80204,3/11/2024,Positive,2024
80238,3/11/2024,Negative,2024
80204,3/11/2024,Positive,2024
80238,3/11/2024,Neutral,2024
80002,3/11/2024,Positive,2024
80211,3/11/2024,Neutral,2024
80238,3/11/2024,Neutral,2024
80002,3/11/2024,Neutral,2024
80120,3/11/2024,Positive,2024
80016,3/11/2024,Positive,2024
80234,3/11/2024,Negative,2024
80221,3/11/2024,Positive,2024
80221,3/11/2024,Negative,2024
80204,3/11/2024,Neutral,2024
80014,3/11/2024,Positive,2024
80221,3/11/2024,Neutral,2024
80221,3/11/2024,Negative,2024
80211,3/11/2024,Negative,2024
80120,2/11/2024,Neutral,2024
80120,2/11/2024,Negative,2024
80002,2/11/2024,Positive,2024
80219,2/11/2024,Positive,2024
80238,2/11/2024,Positive,2024
80016,2/11/2024,Negative,2024
80219,2/11/2024,Positive,2024
80221,2/11/2024,Positive,2024
80219,2/11/2024,Positive,2024
80120,2/11/2024,Positive,2024
80234,2/11/2024,Positive,2024
80234,2/11/2024,Positive,2024
80234,1/11/2024,Positive,2024
80221,1/11/2024,Positive,2024
80014,1/11/2024,Positive,2024
80238,1/11/2024,Neutral,2024
80211,1/11/2024,Positive,2024
80014,1/11/2024,Negative,2024
80204,1/11/2024,Neutral,2024
80120,1/11/2024,Positive,2024
80221,1/11/2024,Positive,2024
80120,1/11/2024,Positive,2024
80219,1/11/2024,Neutral,2024
80238,1/11/2024,Positive,2024
80221,1/11/2024,Positive,2024
80204,1/11/2024,Negative,2024
80016,1/11/2024,Positive,2024
80234,1/11/2024,Neutral,2024
80238,1/11/2024,Neutral,2024
80234,1/11/2024,Neutral,2024
80120,1/11/2024,Positive,2024
80120,1/11/2024,Positive,2024
80221,1/11/2024,Positive,2024
80204,1/11/2024,Positive,2024
80234,1/11/2024,Negative,2024
80219,1/11/2024,Negative,2024
80234,31/10/2024,Neutral,2024
80234,31/10/2024,Positive,2024
80014,31/10/2024,Positive,2024
80219,31/10/2024,Positive,2024
80211,31/10/2024,Positive,2024
80120,31/10/2024,Positive,2024
80219,31/10/2024,Neutral,2024
80211,31/10/2024,Neutral,2024
80211,31/10/2024,Positive,2024
80211,31/10/2024,Positive,2024
80234,31/10/2024,Positive,2024
80014,31/10/2024,Positive,2024
80221,31/10/2024,Neutral,2024
80120,31/10/2024,Positive,2024
80120,31/10/2024,Positive,2024
80204,31/10/2024,Neutral,2024
80014,31/10/2024,Positive,2024
80219,31/10/2024,Negative,2024
80014,31/10/2024,Negative,2024
80211,30/10/2024,Positive,2024
80002,30/10/2024,Positive,2024
80120,30/10/2024,Negative,2024
80234,30/10/2024,Positive,2024
80238,30/10/2024,Positive,2024
80002,30/10/2024,Negative,2024
80016,30/10/2024,Neutral,2024
80234,30/10/2024,Positive,2024
80016,30/10/2024,Neutral,2024
80120,30/10/2024,Positive,2024
80204,30/10/2024,Negative,2024
80204,30/10/2024,Positive,2024
80002,30/10/2024,Positive,2024
80002,30/10/2024,Positive,2024
80120,30/10/2024,Positive,2024
80219,30/10/2024,Negative,2024
80211,30/10/2024,Neutral,2024
80211,29/10/2024,Positive,2024
80234,29/10/2024,Negative,2024
80219,29/10/2024,Positive,2024
80204,29/10/2024,Negative,2024
80204,29/10/2024,Positive,2024
80120,29/10/2024,Positive,2024
80238,29/10/2024,Negative,2024
80016,29/10/2024,Positive,2024
80016,29/10/2024,Negative,2024
80234,29/10/2024,Positive,2024
80016,29/10/2024,Negative,2024
80221,29/10/2024,Negative,2024
80219,29/10/2024,Negative,2024
80204,29/10/2024,Neutral,2024
80234,29/10/2024,Positive,2024
80016,29/10/2024,Neutral,2024
80002,28/10/2024,Positive,2024
80120,28/10/2024,Negative,2024
80219,28/10/2024,Positive,2024
80219,28/10/2024,Positive,2024
80211,28/10/2024,Negative,2024
80002,28/10/2024,Neutral,2024
80234,28/10/2024,Positive,2024
80204,28/10/2024,Positive,2024
80016,28/10/2024,Positive,2024
80120,28/10/2024,Negative,2024
80219,28/10/2024,Positive,2024
80219,28/10/2024,Neutral,2024
80014,28/10/2024,Positive,2024
80014,28/10/2024,Negative,2024
80219,28/10/2024,Negative,2024
80219,28/10/2024,Neutral,2024
80016,28/10/2024,Negative,2024
80221,28/10/2024,Positive,2024
80016,28/10/2024,Positive,2024
80014,27/10/2024,Neutral,2024
80211,27/10/2024,Positive,2024
80002,27/10/2024,Positive,2024
80234,27/10/2024,Positive,2024
80221,27/10/2024,Neutral,2024
80002,27/10/2024,Positive,2024
80234,27/10/2024,Positive,2024
80120,27/10/2024,Positive,2024
80221,27/10/2024,Positive,2024
80204,27/10/2024,Positive,2024
80221,27/10/2024,Positive,2024
80234,27/10/2024,Positive,2024
80211,27/10/2024,Neutral,2024
80221,27/10/2024,Positive,2024
80204,27/10/2024,Positive,2024
80238,27/10/2024,Positive,2024
80238,27/10/2024,Negative,2024
80014,27/10/2024,Negative,2024
80238,27/10/2024,Positive,2024
80238,27/10/2024,Positive,2024
80014,27/10/2024,Positive,2024
80120,27/10/2024,Positive,2024
80219,27/10/2024,Negative,2024
80238,27/10/2024,Negative,2024
80234,27/10/2024,Positive,2024
80016,27/10/2024,Neutral,2024
80016,27/10/2024,Positive,2024
80204,26/10/2024,Positive,2024
80211,26/10/2024,Positive,2024
80234,26/10/2024,Positive,2024
80234,26/10/2024,Negative,2024
80211,26/10/2024,Neutral,2024
80219,26/10/2024,Positive,2024
80211,26/10/2024,Negative,2024
80016,26/10/2024,Negative,2024
80120,26/10/2024,Positive,2024
80120,26/10/2024,Positive,2024
80016,26/10/2024,Negative,2024
80234,26/10/2024,Neutral,2024
80014,26/10/2024,Positive,2024
80234,26/10/2024,Neutral,2024
80014,26/10/2024,Positive,2024
80234,26/10/2024,Positive,2024
80211,26/10/2024,Positive,2024
80211,26/10/2024,Neutral,2024
80234,26/10/2024,Positive,2024
80238,25/10/2024,Negative,2024
80234,25/10/2024,Neutral,2024
80234,25/10/2024,Positive,2024
80016,25/10/2024,Positive,2024
80221,25/10/2024,Neutral,2024
80204,25/10/2024,Positive,2024
80221,25/10/2024,Positive,2024
80204,25/10/2024,Negative,2024
80002,25/10/2024,Positive,2024
80204,25/10/2024,Neutral,2024
80120,25/10/2024,Neutral,2024
80221,25/10/2024,Negative,2024
80234,25/10/2024,Positive,2024
80002,25/10/2024,Neutral,2024
80014,25/10/2024,Positive,2024
80204,25/10/2024,Positive,2024
80204,25/10/2024,Positive,2024
80211,25/10/2024,Positive,2024
80221,25/10/2024,Positive,2024
80204,25/10/2024,Positive,2024
80211,25/10/2024,Neutral,2024
80211,25/10/2024,Neutral,2024
80016,25/10/2024,Negative,2024
80002,25/10/2024,Positive,2024
80002,24/10/2024,Positive,2024
80014,24/10/2024,Neutral,2024
80211,24/10/2024,Positive,2024
80234,24/10/2024,Negative,2024
80211,24/10/2024,Positive,2024
80221,24/10/2024,Positive,2024
80234,24/10/2024,Negative,2024
80221,24/10/2024,Positive,2024
80016,24/10/2024,Negative,2024
80120,24/10/2024,Neutral,2024
80211,24/10/2024,Positive,2024
80238,24/10/2024,Positive,2024
80238,24/10/2024,Neutral,2024
80221,24/10/2024,Neutral,2024
80234,24/10/2024,Positive,2024
80211,23/10/2024,Positive,2024
80002,23/10/2024,Negative,2024
80219,23/10/2024,Positive,2024
80120,23/10/2024,Positive,2024
80238,23/10/2024,Neutral,2024
80014,23/10/2024,Positive,2024
80219,23/10/2024,Positive,2024
80219,23/10/2024,Negative,2024
80221,23/10/2024,Positive,2024
80238,23/10/2024,Positive,2024
80234,23/10/2024,Positive,2024
80238,23/10/2024,Positive,2024
80211,23/10/2024,Neutral,2024
80234,23/10/2024,Positive,2024
80016,23/10/2024,Negative,2024
80238,23/10/2024,Positive,2024
80002,23/10/2024,Positive,2024
80014,22/10/2024,Neutral,2024
80016,22/10/2024,Negative,2024
80221,22/10/2024,Positive,2024
80234,22/10/2024,Neutral,2024
80204,22/10/2024,Positive,2024
80002,22/10/2024,Neutral,2024
80221,22/10/2024,Positive,2024
80016,22/10/2024,Positive,2024
80002,22/10/2024,Negative,2024
80238,22/10/2024,Positive,2024
80204,22/10/2024,Positive,2024
80238,22/10/2024,Positive,2024
80211,22/10/2024,Negative,2024
80221,22/10/2024,Neutral,2024
80016,22/10/2024,Positive,2024
80120,22/10/2024,Negative,2024
80002,22/10/2024,Negative,2024
80002,22/10/2024,Negative,2024
80016,22/10/2024,Positive,2024
80221,22/10/2024,Positive,2024
80238,22/10/2024,Positive,2024
80211,22/10/2024,Positive,2024
80016,22/10/2024,Neutral,2024
80016,22/10/2024,Neutral,2024
80016,22/10/2024,Negative,2024
80014,22/10/2024,Positive,2024
80120,22/10/2024,Positive,2024
80014,22/10/2024,Negative,2024
80120,22/10/2024,Positive,2024
